order_item_id,order_id,product_id,quantity,price
1971,2130,112,3,34081.04
1972,2130,105,3,2466.96
1973,2130,113,2,3620.48
1974,2131,102,2,2040.16
1975,2131,103,3,2570.49
1976,2131,112,2,45823.11
1977,2131,115,3,798.04
1978,2132,101,3,1941.93
1979,2133,117,3,767.48
1980,2134,102,3,1745.96
1981,2135,113,2,3102.01
1982,2136,109,3,52955.65
1983,2137,109,2,27176.63
1984,2138,104,1,937.79
1985,2138,108,3,45659.59
1986,2138,109,1,36505.91
1987,2138,105,1,5799.28
1988,2139,101,2,928.17
1989,2140,115,1,2950.13
1990,2140,110,1,27497.7
1991,2141,104,3,593.31
1992,2141,112,1,31163.02
1993,2141,103,2,1579.01
1994,2141,108,3,31501.38
1995,2142,102,3,2464.91
1996,2142,114,2,1004.48
1997,2142,104,3,2118.94
1998,2143,119,2,810.48
1999,2144,106,3,3483.63
2000,2145,107,2,3788.69
2001,2145,101,1,2245.98
2002,2145,114,1,1847.19
2003,2145,103,2,1994.78
2004,2146,106,2,5203.46
2005,2147,113,3,2079.55
2006,2147,112,1,14307.44
2007,2148,115,2,1215.37
2008,2149,112,3,8991.39
2009,2149,113,2,3408.45
2010,2150,109,3,14083.71
2011,2151,111,2,24395.64
2012,2152,108,2,38721.57
2013,2153,106,1,4897.76
2014,2153,118,1,1145.27
2015,2154,101,2,634.66
2016,2155,117,2,712.25
2017,2155,107,1,5190.75
2018,2156,112,1,33847.64
2019,2156,111,1,56490.81
2020,2156,114,1,3428.28
2021,2157,116,1,314.79
2022,2158,104,2,2103.72
2023,2159,103,3,2229.07
2024,2159,120,3,490.77
2025,2159,117,1,929.78
2026,2160,113,3,3479.42
2027,2160,107,2,3125.76
2028,2161,109,3,35207.77
2029,2162,118,3,709.86
2030,2162,109,1,23870.89
2031,2162,116,2,913.94
2032,2162,110,2,46117.97
2033,2163,108,2,23134.57
2034,2164,103,1,1858.3
2035,2165,113,3,3400.86
2036,2166,116,2,582.45
2037,2167,119,3,484.57
2038,2168,111,2,28490.26
2039,2168,108,2,31594.22
2040,2169,114,1,3100.48
2041,2169,103,1,1751.84
2042,2169,113,1,914.93
2043,2170,116,2,296.86
2044,2170,106,3,3090.74
2045,2170,117,1,461.59
2046,2171,120,3,655.15
2047,2171,112,1,18476.51
2048,2172,109,2,13821.1
2049,2172,116,2,1123.43
2050,2173,116,1,483.57
2051,2174,107,1,4470.23
2052,2175,120,1,445.32
2053,2175,106,3,5416.72
2054,2176,114,3,2998.5
2055,2177,107,3,1762.11
2056,2177,103,3,962.75
2057,2178,119,2,602.96
2058,2178,113,3,2537.67
2059,2179,101,1,2971.63
2060,2180,116,1,489.5
2061,2181,114,2,2151.39
2062,2181,116,1,402.81
2063,2181,111,2,23572.61
2064,2182,111,3,50768.19
2065,2182,117,1,1142.76
2066,2182,103,2,2249.5
2067,2183,109,3,54136.08
2068,2183,104,3,1305.27
2069,2184,112,1,37592.99
2070,2184,114,1,1715.09
2071,2185,112,3,12900.98
2072,2186,117,1,829.58
2073,2186,101,3,1644.71
2074,2186,109,1,59750.66
2075,2187,101,1,1630.97
2076,2187,116,3,938.12
2077,2187,115,1,441.32
2078,2187,119,1,629.04
2079,2188,105,1,1280.24
2080,2188,103,3,2247.54
2081,2188,114,2,660.66
2082,2189,101,3,2605.4
2083,2189,111,2,54017.58
2084,2190,113,3,2777.67
2085,2190,114,1,1013.88
2086,2191,115,1,1319.44
2087,2192,101,2,1857.45
2088,2192,110,1,21474.97
2089,2193,103,1,2296.83
2090,2194,101,3,1373.78
2091,2194,107,1,5385.99
2092,2195,105,1,2896.55
2093,2195,110,2,11913.24
2094,2196,109,2,16672.21
2095,2196,107,2,2322.73
2096,2196,106,2,2775.77
2097,2197,106,1,5748.33
2098,2198,114,2,2888.72
2099,2198,112,3,33769.26
2100,2198,110,3,47966.26
2101,2198,107,1,3566.36
2102,2199,104,3,2111.66
2103,2200,113,3,2477.05
2104,2201,101,2,1270.25
2105,2201,106,3,5514.9
2106,2201,114,1,3678.65
2107,2202,115,3,2431.07
2108,2202,120,2,711.67
2109,2203,116,2,192.14
2110,2203,113,1,3123.74
2111,2204,109,3,24943.88
2112,2205,117,1,846.58
2113,2205,107,1,5851.63
2114,2205,105,2,4964.32
2115,2206,101,3,783.48
2116,2207,107,2,1450.83
2117,2208,106,2,1499.57
2118,2209,113,1,1734.02
2119,2209,115,2,3123.26
2120,2209,108,1,24893.19
2121,2210,118,2,662.72
2122,2210,103,3,2922.59
2123,2211,112,2,30835.17
2124,2211,120,1,627.4
2125,2212,107,1,2056.16
2126,2213,110,2,24128.71
2127,2214,113,3,2214.19
2128,2215,104,1,818.3
2129,2215,113,1,2426.32
2130,2216,113,1,1420.93
2131,2216,114,2,3045.64
2132,2217,116,3,1170.36
2133,2217,111,1,47451.44
2134,2218,103,2,2865.32
2135,2218,105,3,3950.77
2136,2218,101,1,1738.73
2137,2219,110,1,8610.76
2138,2220,111,3,18824.45
2139,2221,114,1,1953.05
2140,2222,102,3,2320.57
2141,2223,105,3,3467.25
2142,2224,108,3,28317.54
2143,2224,117,1,492.92
2144,2225,103,2,2811.35
2145,2226,109,3,39694.38
2146,2227,107,3,3570.2
2147,2227,119,1,685.98
2148,2227,109,1,23392.83
2149,2227,110,2,14089.74
2150,2228,102,3,1436.54
2151,2229,101,2,2108.75
2152,2230,108,1,42977.0
2153,2231,120,3,472.33
2154,2231,111,3,2235.18
2155,2232,116,1,708.85
2156,2233,119,1,641.97
2157,2234,117,2,456.41
2158,2234,112,2,27912.7
2159,2235,119,2,897.08
2160,2235,114,1,3080.14
2161,2236,118,1,547.35
2162,2237,104,3,1152.31
2163,2238,112,2,54176.85
2164,2238,107,2,2597.02
2165,2239,118,1,1052.01
2166,2239,113,2,3100.26
2167,2240,106,1,3663.33
2168,2240,113,2,3122.86
2169,2240,110,3,11577.83
2170,2241,114,1,2555.91
2171,2241,107,3,5994.55
2172,2241,101,3,1883.52
2173,2241,108,2,56811.11
2174,2242,112,3,36678.54
2175,2242,101,3,1412.28
2176,2243,108,1,29121.88
2177,2244,101,1,1901.77
2178,2245,106,3,5189.38
2179,2245,115,1,1205.99
2180,2245,117,3,1160.6
2181,2245,104,1,2346.38
2182,2246,113,3,2288.16
2183,2246,103,3,2419.15
2184,2246,114,3,3960.07
2185,2246,109,3,2887.63
2186,2247,102,3,2811.21
2187,2247,112,3,39503.34
2188,2247,113,2,3213.47
2189,2248,112,3,21380.33
2190,2248,114,1,3243.55
2191,2249,116,1,944.83
2192,2250,109,2,36274.05
2193,2250,119,1,303.62
2194,2251,110,3,10760.69
2195,2251,120,3,413.32
2196,2252,105,3,2461.66
2197,2252,120,2,380.11
2198,2253,101,2,1346.82
2199,2254,120,1,880.68
2200,2255,112,2,52126.41
2201,2256,116,2,164.94
2202,2257,105,2,4043.21
2203,2258,115,3,3677.0
2204,2259,107,2,4132.01
2205,2259,112,2,31183.87
2206,2259,102,2,1838.54
2207,2260,102,1,1065.79
2208,2260,115,3,975.93
2209,2260,117,3,1050.4
2210,2260,108,1,41843.79
2211,2261,103,3,2559.8
2212,2261,107,1,5530.7
2213,2262,119,3,534.1
2214,2263,103,1,1643.58
2215,2264,107,2,3846.65
2216,2264,116,3,601.24
2217,2265,107,3,4072.07
2218,2265,119,2,894.57
2219,2266,106,2,3536.46
2220,2267,118,1,508.2
2221,2268,106,2,1032.59
2222,2269,103,2,2149.74
2223,2270,118,1,967.73
2224,2270,106,1,2066.08
2225,2271,110,3,13802.08
2226,2272,106,3,4312.95
2227,2272,120,2,869.69
2228,2273,109,2,29110.93
2229,2273,108,2,23191.28
2230,2274,114,3,1756.11
2231,2275,114,2,2689.43
2232,2276,107,1,4310.27
2233,2277,113,2,2364.85
2234,2278,109,1,5853.97
2235,2279,102,2,2966.02
2236,2279,113,3,1687.57
2237,2279,116,1,208.92
2238,2279,108,2,17648.7
2239,2280,103,2,2940.66
2240,2281,119,3,261.6
2241,2281,107,1,2639.21
2242,2282,101,3,2249.65
2243,2282,105,2,5786.0
2244,2282,103,2,2753.27
2245,2283,108,2,22688.92
2246,2284,101,1,709.9
2247,2285,117,3,542.15
2248,2285,102,3,1536.74
2249,2286,116,3,500.44
2250,2286,110,1,44464.38
2251,2287,117,3,1118.62
2252,2287,103,3,2090.45
2253,2288,115,3,1522.59
2254,2288,120,1,653.49
2255,2288,105,2,3270.24
2256,2289,113,1,2607.65
2257,2289,119,2,213.21
2258,2289,110,1,20359.48
2259,2290,107,2,5466.22
2260,2290,119,3,807.07
2261,2291,104,1,1786.9
2262,2292,103,2,2814.01
2263,2292,111,3,13715.22
2264,2293,107,2,1136.48
2265,2294,113,3,3460.5
2266,2294,101,1,1389.08
2267,2294,115,2,1922.62
2268,2295,106,3,5566.42
2269,2296,116,3,785.09
2270,2297,103,3,1335.63
2271,2298,113,2,1781.14
2272,2299,114,3,612.47
2273,2299,110,3,48894.91
2274,2299,108,2,2427.23
2275,2300,108,1,34527.89
2276,2301,102,3,2118.48
2277,2301,107,2,4087.78
2278,2302,105,1,4932.78
2279,2302,106,1,3487.78
2280,2302,112,2,25113.78
2281,2303,101,2,474.09
2282,2304,102,3,2278.56
2283,2304,118,1,316.08
2284,2304,113,1,1590.07
2285,2305,116,2,1182.54
2286,2306,101,2,2738.83
2287,2306,110,2,8999.62
2288,2306,116,3,716.99
2289,2307,119,1,288.08
2290,2308,103,3,646.45
2291,2309,109,1,44206.77
2292,2310,117,3,1187.03
2293,2310,120,2,731.93
2294,2311,102,3,524.85
2295,2311,113,1,3924.26
2296,2312,111,1,34967.07
2297,2313,107,2,4106.56
2298,2314,117,2,1196.52
2299,2314,111,1,16434.14
2300,2315,104,3,2626.16
2301,2316,101,3,728.19
2302,2317,110,1,52588.44
2303,2318,117,1,298.79
2304,2318,106,3,2109.29
2305,2318,113,1,1035.11
2306,2318,120,3,447.76
2307,2319,118,3,391.94
2308,2319,112,3,11255.08
2309,2320,105,1,2392.11
2310,2320,118,2,461.32
2311,2320,114,3,3896.43
2312,2321,110,1,16202.76
2313,2321,101,3,2137.11
2314,2322,114,1,832.03
2315,2323,106,3,3095.05
2316,2324,109,1,53719.35
2317,2325,105,3,2377.35
2318,2326,104,3,1955.96
2319,2327,120,1,249.28
2320,2327,115,3,1563.1
2321,2328,109,2,35721.25
2322,2328,104,3,2197.74
2323,2328,115,2,3106.3
2324,2329,116,3,1161.41
2325,2330,109,2,26049.25
2326,2330,120,2,888.16
2327,2330,117,1,163.57
2328,2331,114,3,1283.29
2329,2332,119,3,563.28
2330,2332,113,3,1715.57
2331,2333,104,2,1908.32
2332,2333,108,3,54371.69
2333,2334,115,2,2421.38
2334,2335,101,3,869.92
2335,2335,107,3,5729.75
2336,2336,109,3,21626.91
2337,2336,112,1,17683.0
2338,2337,106,3,4854.04
2339,2337,107,3,4241.43
2340,2338,103,3,1799.41
2341,2338,111,1,20017.25
2342,2338,112,2,7425.94
2343,2339,106,1,2323.4
2344,2339,113,3,2096.13
2345,2340,106,1,1557.4
2346,2340,111,3,19665.86
2347,2341,118,2,799.39
2348,2341,106,1,1993.1
2349,2342,105,2,2983.78
2350,2342,111,2,7562.12
2351,2342,118,3,1005.3
2352,2343,108,2,49828.84
2353,2344,108,3,59020.84
2354,2345,110,1,57928.54
2355,2346,118,3,351.85
2356,2347,113,3,3248.15
2357,2347,109,2,48500.43
2358,2348,112,1,57548.33
2359,2349,119,1,886.71
2360,2349,105,3,4541.77
2361,2350,118,2,432.59
2362,2350,108,1,28423.97
2363,2351,106,3,4251.39
2364,2351,101,2,1639.23
2365,2351,118,3,305.27
2366,2351,115,3,1611.33
2367,2352,101,3,2387.35
2368,2352,116,1,1185.52
2369,2352,114,1,2748.66
2370,2353,119,3,862.39
2371,2354,120,3,283.78
2372,2354,102,1,1996.01
2373,2354,112,3,25702.12
2374,2355,101,2,631.67
2375,2355,116,2,752.7
2376,2355,104,3,1407.37
2377,2356,106,2,1887.05
2378,2356,104,2,2685.57
2379,2356,110,2,6807.97
2380,2357,103,3,1070.2
2381,2357,111,3,5062.7
2382,2357,115,3,518.84
2383,2357,104,2,648.27
2384,2358,113,2,402.32
2385,2359,107,2,1484.83
2386,2359,116,3,1108.25
2387,2359,106,3,2870.84
2388,2359,120,1,824.01
2389,2360,115,3,443.46
2390,2360,101,3,2709.41
2391,2361,104,3,1748.07
2392,2361,112,1,30612.59
2393,2361,106,3,1776.26
2394,2362,118,1,852.14
2395,2362,113,1,1551.87
2396,2362,115,2,823.11
2397,2363,102,2,2508.36
2398,2364,103,3,1895.23
2399,2364,111,3,32017.86
2400,2364,117,3,825.36
2401,2365,114,2,1910.01
2402,2366,116,3,558.25
2403,2367,102,1,889.01
2404,2367,117,1,472.48
2405,2368,111,3,4305.43
2406,2369,118,1,1014.93
2407,2370,106,2,4405.67
2408,2370,117,1,1106.2
2409,2371,103,2,937.52
2410,2371,107,3,4065.09
2411,2372,101,1,2966.42
2412,2372,108,1,23249.35
2413,2372,111,2,4118.27
2414,2373,114,1,3779.01
2415,2373,119,3,715.64
2416,2373,110,2,25438.4
2417,2374,107,2,2267.13
2418,2375,115,3,2851.15
2419,2375,105,1,4187.99
2420,2376,118,2,325.74
2421,2377,110,2,51547.22
2422,2378,107,2,2003.94
2423,2378,103,3,2988.45
2424,2378,118,2,652.76
2425,2379,103,1,1533.47
2426,2380,102,1,2398.23
2427,2380,117,3,483.82
2428,2381,109,2,13237.98
2429,2381,106,3,1282.14
2430,2381,112,2,10456.2
2431,2382,111,1,52473.23
2432,2382,115,1,3420.66
2433,2383,111,1,8014.9
2434,2384,106,2,1192.15
2435,2384,111,1,41532.52
2436,2385,119,3,224.64
2437,2385,104,3,592.2
2438,2385,108,3,49703.91
2439,2386,120,2,514.77
2440,2387,115,2,3701.88
2441,2388,110,3,44262.24
2442,2389,112,2,9923.05
2443,2389,101,2,1466.97
2444,2389,114,3,3451.23
2445,2390,113,2,3569.4
2446,2391,111,2,40424.35
2447,2392,107,3,1973.01
2448,2393,118,3,472.24
2449,2393,114,2,822.93
2450,2393,112,1,33255.48
2451,2394,107,2,3758.47
2452,2395,115,1,2867.69
2453,2396,119,1,487.9
2454,2396,105,2,2228.49
2455,2396,113,3,783.05
2456,2396,107,2,2581.07
2457,2397,103,1,422.54
2458,2397,120,1,432.06
2459,2398,105,1,2537.81
2460,2399,115,2,2903.33
2461,2399,116,2,468.4
2462,2400,104,3,2766.6
2463,2401,109,1,40336.34
2464,2401,108,1,54687.31
2465,2402,116,1,955.49
2466,2403,119,2,825.79
2467,2403,120,2,862.62
2468,2403,106,3,2719.14
2469,2404,105,3,2500.52
2470,2405,111,3,59038.9
2471,2405,110,2,2433.4
2472,2405,103,3,1486.12
2473,2405,112,1,22865.13
2474,2406,101,1,535.23
2475,2406,116,1,885.54
2476,2406,111,2,27762.47
2477,2407,111,1,9143.02
2478,2407,118,3,161.21
2479,2408,113,3,2786.04
2480,2408,120,3,462.6
2481,2408,102,2,2488.18
2482,2409,105,3,2307.94
2483,2409,112,1,30096.58
2484,2410,111,1,48929.17
2485,2410,117,1,405.11
2486,2410,104,1,1370.81
2487,2411,101,3,583.0
2488,2411,120,3,638.29
2489,2411,111,2,38413.67
2490,2412,105,1,5590.01
2491,2413,108,1,4424.92
2492,2414,107,3,5939.65
2493,2415,119,2,329.45
2494,2415,102,1,606.85
2495,2416,107,3,4808.33
2496,2416,104,1,886.32
2497,2417,119,2,621.09
2498,2418,112,3,15585.09
2499,2419,106,1,1308.1
2500,2420,114,3,3128.41
2501,2420,103,3,1559.42
2502,2421,112,3,16852.58
2503,2421,103,2,1572.05
2504,2422,116,2,723.21
2505,2423,112,2,28699.27
2506,2424,115,2,864.93
2507,2425,111,2,22894.04
2508,2425,113,2,3228.09
2509,2425,105,3,5526.81
2510,2426,113,2,854.63
2511,2427,118,2,389.13
2512,2428,106,2,5845.5
2513,2429,116,3,1140.5
2514,2429,110,1,25856.21
2515,2429,105,1,5784.28
2516,2429,108,3,10778.24
2517,2430,120,3,397.33
2518,2430,105,3,2866.77
2519,2431,115,2,1842.9
2520,2432,111,3,21434.3
2521,2432,116,2,883.25
2522,2432,109,1,57980.22
2523,2433,120,1,542.01
2524,2433,108,2,53597.59
2525,2434,120,1,570.46
2526,2434,111,2,36752.09
2527,2435,113,1,3227.74
2528,2436,108,3,1678.61
2529,2437,111,2,36879.1
2530,2437,116,3,360.06
2531,2438,102,3,2700.41
2532,2439,114,2,1265.66
2533,2439,101,1,1169.87
2534,2440,115,1,1952.73
2535,2441,104,2,1117.47
2536,2441,109,3,36982.73
2537,2442,104,2,768.56
2538,2442,102,3,1375.08
2539,2442,111,1,38290.08
2540,2442,116,3,490.08
2541,2443,111,3,3803.82
2542,2443,119,3,239.1
2543,2444,105,3,1816.91
2544,2444,120,3,364.51
2545,2444,104,2,2928.03
2546,2445,118,1,700.91
2547,2446,103,2,813.56
2548,2446,107,2,2136.98
2549,2447,108,2,3980.1
2550,2448,105,2,4779.82
2551,2448,117,3,565.6
2552,2448,111,3,46283.9
2553,2448,118,2,174.69
2554,2449,119,1,346.19
2555,2450,112,1,24735.12
2556,2450,117,1,713.04
2557,2451,112,3,24222.56
2558,2452,111,2,24469.0
2559,2453,117,1,344.07
2560,2453,113,1,1733.57
2561,2454,119,3,723.09
2562,2455,102,3,2027.91
2563,2456,101,2,432.14
2564,2457,113,3,1511.23
2565,2458,116,3,1050.23
2566,2458,118,1,231.56
2567,2458,110,1,53238.12
2568,2459,101,2,2294.75
2569,2459,110,1,7188.11
2570,2459,115,2,1096.64
2571,2460,114,3,382.86
2572,2461,115,1,745.2
2573,2462,116,1,240.4
2574,2462,106,1,3276.22
2575,2462,101,3,2206.79
2576,2463,105,1,1325.79
2577,2464,115,2,947.58
2578,2465,109,2,2928.15
2579,2465,110,2,57846.59
2580,2465,116,1,396.56
2581,2465,107,2,5051.77
2582,2466,116,3,1040.88
2583,2466,108,1,18261.25
2584,2467,112,3,33734.91
2585,2467,120,1,424.5
2586,2468,112,2,10136.54
2587,2469,114,1,2527.96
2588,2470,115,3,907.82
2589,2470,118,1,510.63
2590,2471,118,3,296.5
2591,2471,106,1,5123.43
2592,2472,118,3,154.24
2593,2472,102,3,2128.06
2594,2472,117,1,926.7
2595,2472,104,3,2245.36
2596,2473,113,3,3331.64
2597,2473,117,1,755.87
2598,2474,115,1,3387.09
2599,2475,117,1,1111.64
2600,2475,104,3,2870.29
2601,2475,116,1,943.59
2602,2476,107,2,1605.38
2603,2476,101,1,2551.91
2604,2476,119,3,249.94
2605,2476,118,2,625.23
2606,2477,120,2,440.22
2607,2478,119,3,543.93
2608,2478,102,1,1699.99
2609,2479,113,2,2847.79
2610,2479,118,3,1074.67
2611,2479,104,3,1674.8
2612,2480,103,2,1813.71
2613,2480,116,1,407.66
2614,2481,111,1,36811.11
2615,2482,115,3,1819.25
2616,2482,107,1,4419.12
2617,2483,115,1,2013.77
2618,2483,103,3,1869.13
2619,2483,117,3,836.39
2620,2484,115,2,3458.15
2621,2485,105,1,1995.62
2622,2486,102,1,980.9
2623,2486,110,3,35638.83
2624,2487,105,1,4701.78
2625,2488,114,1,2921.11
2626,2489,116,1,442.85
2627,2490,112,2,24977.63
2628,2491,106,1,3852.1
2629,2492,109,2,5408.9
2630,2493,102,1,926.36
2631,2494,102,3,2449.03
2632,2495,105,2,5603.66
2633,2496,116,1,254.0
2634,2496,120,2,587.12
2635,2497,105,3,1727.01
2636,2498,108,3,22660.77
2637,2498,114,1,3363.51
2638,2499,113,3,2988.03
2639,2499,101,2,1416.02
2640,2499,107,3,5181.86
2641,2500,117,3,1065.46
2642,2500,114,3,881.95
